73.0,6,-3.0,0.652,0.0,0.0,1.0,2.0,1.7025,3.7977,5.5324
74.0,6,-3.0,0.652,0.0,1.0,1.0,2.0,2.04,3.7088,5.3069
75.0,6,-3.0,0.652,0.0,1.0,2.0,2.0,1.5381,2.9445,5.0177
76.0,6,-3.0,0.915,0.0,0.0,0.0,0.0,1.99,1.94,5.05
77.0,6,-3.0,0.915,0.0,0.0,1.0,0.0,2.3025,3.4561,5.3679
78.0,6,-3.0,0.915,0.0,0.0,2.0,0.0,1.7113,2.1729,4.9558
79.0,6,-3.0,0.915,0.0,0.0,3.0,0.0,1.5894,2.7666,4.8668
80.0,6,-3.0,0.709,0.0,0.0,0.0,1.0,1.95,1.91,4.96
81.0,6,-3.0,0.699,0.0,0.0,0.0,2.0,1.95,2.06,4.96
82.0,6,-3.0,0.699,0.0,1.0,0.0,2.0,3.1502,3.0638,5.4415
83.0,6,-3.0,0.699,0.0,1.0,1.0,2.0,2.5014,3.5568,5.3182
84.0,6,-3.0,0.699,0.0,2.0,1.0,2.0,1.5853,2.78,4.8841
85.0,6,-3.0,0.699,0.0,2.0,2.0,2.0,1.6519,2.3717,4.7884
86.0,6,-3.0,0.718,0.0,0.0,0.0,0.0,2.08,1.93,4.96
87.0,6,-3.0,0.718,0.0,1.0,0.0,0.0,1.98,2.645,5.2521
88.0,6,-3.0,0.718,0.0,1.0,1.0,0.0,1.038,2.5451,5.336
89.0,6,-3.0,0.718,0.0,1.0,2.0,0.0,1.7121,3.0191,5.443
90.0,6,-3.0,0.718,0.0,1.0,3.0,0.0,1.6057,2.7537,5.0687
91.0,6,-3.0,0.718,0.0,2.0,3.0,0.0,1.4681,2.3783,5.2297
92.0,6,-3.0,0.815,0.0,0.0,0.0,0.0,2.0,1.9,5.08
93.0,6,-3.0,0.815,0.0,1.0,0.0,0.0,2.339,0.9898,4.8486
94.0,6,-3.0,0.815,0.0,2.0,0.0,0.0,1.96,2.4451,4.8625
95.0,6,-3.0,0.815,0.0,3.0,0.0,0.0,1.3279,3.0772,4.9464
96.0,6,-3.0,0.752,0.0,0.0,0.0,0.0,1.93,2.03,4.97
97.0,6,-3.0,0.752,0.0,1.0,0.0,0.0,2.7778,2.4867,5.3531
98.0,6,-3.0,0.752,0.0,1.0,1.0,0.0,2.1293,2.682,5.4823
99.0,6,-3.0,0.752,0.0,1.0,2.0,0.0,2.3727,2.3732,5.0863
100.0,6,-3.0,0.274,0.0,0.0,0.0,1.0,2.08,1.97,5.09
101.0,6,-3.0,0.757,0.0,0.0,0.0,2.0,2.0,2.07,4.93
102.0,6,-3.0,0.757,0.0,0.0,1.0,2.0,2.0062,3.4128,5.1334
103.0,6,-3.0,0.757,0.0,1.0,1.0,2.0,2.7311,1.1719,4.7903
104.0,6,-3.0,0.757,0.0,2.0,1.0,2.0,2.4756,1.2454,4.7235
105.0,6,-3.0,0.757,0.0,3.0,1.0,2.0,2.5816,2.2597,4.9362
106.0,6,-3.0,0.757,0.0,3.0,2.0,2.0,2.4407,2.3138,5.1692
0.0,6,0.0,0.766,0.0,0.0,0.0,0.0,1.98,2.09,5.05
1.0,6,0.0,0.766,0.0,0.0,1.0,0.0,1.5306,3.671,5.508
2.0,6,0.0,0.766,0.0,0.0,2.0,0.0,2.4264,2.9992,5.6542
3.0,6,0.0,0.766,0.0,0.0,3.0,0.0,2.2368,3.1441,5.6506
4.0,6,0.0,0.846,0.0,0.0,0.0,1.0,1.94,1.98,5.06
5.0,6,0.0,0.846,0.0,0.0,1.0,1.0,1.8103,1.9487,5.6212
6.0,6,0.0,0.605,0.0,0.0,0.0,2.0,1.99,2.04,4.96
7.0,6,0.0,0.673,0.0,0.0,0.0,2.0,2.09,2.0,4.93
8.0,6,0.0,0.673,0.0,1.0,0.0,2.0,1.0513,2.7951,5.5565
9.0,6,0.0,0.73,0.0,0.0,0.0,2.0,2.09,1.95,5.04
10.0,6,0.0,0.73,0.0,1.0,0.0,2.0,1.99,1.1278,4.9675
11.0,6,0.0,0.73,0.0,1.0,1.0,2.0,1.1583,2.4457,5.366
12.0,6,0.0,0.73,0.0,1.0,2.0,2.0,1.1549,2.7148,5.467
13.0,6,0.0,0.73,0.0,2.0,2.0,2.0,1.97,2.4049,5.2366
14.0,6,0.0,0.73,0.0,2.0,3.0,2.0,1.9942,2.4591,5.1822
15.0,6,0.0,0.73,0.0,2.0,4.0,2.0,1.8752,2.591,5.22
16.0,6,0.0,0.581,0.0,0.0,0.0,0.0,1.91,2.1,4.9
17.0,6,0.0,0.581,0.0,0.0,1.0,0.0,2.256,2.8366,5.5702
18.0,6,0.0,0.581,0.0,1.0,1.0,0.0,2.3738,1.4184,5.1365
19.0,6,0.0,0.581,0.0,2.0,1.0,0.0,2.2947,1.1974,5.1583
20.0,6,0.0,0.581,0.0,2.0,2.0,0.0,2.2235,1.9597,5.2578
21.0,6,0.0,0.581,0.0,3.0,2.0,0.0,2.1051,1.8887,5.2155
22.0,6,0.0,0.555,0.0,0.0,0.0,1.0,1.9,2.0,5.03
23.0,6,0.0,0.555,0.0,0.0,1.0,1.0,3.3245,0.5999,5.0238
24.0,6,0.0,0.555,0.0,0.0,2.0,1.0,2.4583,1.6664,4.9706
25.0,6,0.0,0.555,0.0,1.0,2.0,1.0,2.8659,1.5077,4.9706
26.0,6,0.0,0.555,0.0,1.0,3.0,1.0,2.1817,2.2369,5.2103
27.0,6,0.0,0.526,0.0,0.0,0.0,2.0,1.96,2.03,5.1
28.0,6,0.0,0.526,0.0,0.0,1.0,2.0,3.1572,1.4739,4.816
29.0,6,0.0,0.526,0.0,0.0,2.0,2.0,2.1312,2.6935,5.2506
30.0,6,0.0,0.526,0.0,1.0,2.0,2.0,2.0,2.0776,5.0556
31.0,6,0.0,0.526,0.0,1.0,3.0,2.0,1.3238,2.7514,5.1928
32.0,6,0.0,0.526,0.0,2.0,3.0,2.0,1.5366,3.3073,5.3534
33.0,6,0.0,0.803,0.0,0.0,0.0,0.0,1.94,2.04,4.91
34.0,6,0.0,0.803,0.0,0.0,1.0,0.0,2.4915,2.4283,4.9033
35.0,6,0.0,0.803,0.0,1.0,1.0,0.0,2.0,2.6838,5.1916
36.0,6,0.0,0.803,0.0,2.0,1.0,0.0,1.1555,2.5509,5.2247
37.0,6,0.0,0.803,0.0,3.0,1.0,0.0,1.99,2.7321,5.2898
38.0,6,0.0,0.766,0.0,0.0,0.0,0.0,2.04,2.06,5.07
39.0,6,0.0,0.766,0.0,0.0,1.0,0.0,1.5613,2.3871,4.8664
40.0,6,0.0,0.766,0.0,0.0,2.0,0.0,1.5965,3.1722,5.2841
41.0,6,0.0,0.846,0.0,0.0,0.0,1.0,2.09,1.96,4.99
42.0,6,0.0,0.846,0.0,1.0,0.0,1.0,2.2879,1.6367,4.9258
43.0,6,0.0,0.605,0.0,0.0,0.0,2.0,1.96,1.98,4.98
44.0,6,0.0,0.605,0.0,0.0,1.0,2.0,1.4488,3.1794,5.5613
45.0,6,0.0,0.605,0.0,1.0,1.0,2.0,2.7951,2.8888,5.0106
46.0,6,0.0,0.605,0.0,1.0,2.0,2.0,2.697,2.7606,4.9388
47.0,6,1.0,0.673,0.0,0.0,0.0,0.0,2.06,2.08,4.92
48.0,6,1.0,0.673,0.0,0.0,1.0,0.0,2.4057,2.1008,5.5755
49.0,6,1.0,0.673,0.0,1.0,1.0,0.0,2.0385,1.4061,5.1096
50.0,6,1.0,0.73,0.0,0.0,0.0,0.0,2.06,2.01,5.09
51.0,6,1.0,0.73,0.0,0.0,1.0,0.0,1.4845,2.1258,5.5251
52.0,6,1.0,0.73,0.0,1.0,1.0,0.0,2.4817,1.5453,5.1567
53.0,6,1.0,0.73,0.0,1.0,2.0,0.0,2.4931,1.7683,4.9353
54.0,6,1.0,0.581,0.0,0.0,0.0,1.0,1.93,2.07,5.04
55.0,6,1.0,0.581,0.0,1.0,0.0,1.0,2.01,0.8334,4.6957
56.0,6,1.0,0.581,0.0,2.0,0.0,1.0,2.0,2.1963,4.8821
57.0,6,1.0,0.581,0.0,2.0,1.0,1.0,1.2184,1.9229,5.0132
58.0,6,1.0,0.581,0.0,3.0,1.0,1.0,2.03,2.6551,5.1862
59.0,6,1.0,0.581,0.0,3.0,2.0,1.0,1.4216,2.643,4.9634
60.0,6,1.0,0.555,0.0,0.0,0.0,1.0,1.93,1.92,4.93
61.0,6,1.0,0.526,0.0,0.0,0.0,2.0,2.07,2.02,4.98
62.0,6,1.0,0.526,0.0,0.0,1.0,2.0,2.3117,2.5005,5.4946
63.0,6,1.0,0.526,0.0,1.0,1.0,2.0,2.03,2.0568,5.0032
64.0,6,1.0,0.526,0.0,1.0,2.0,2.0,1.399,2.6189,5.2563
65.0,6,1.0,0.526,0.0,2.0,2.0,2.0,1.0991,3.073,5.4326
66.0,6,0.0,0.803,0.0,0.0,0.0,0.0,1.92,2.06,4.92
67.0,6,0.0,0.803,0.0,0.0,1.0,0.0,1.8853,1.8391,5.3651
68.0,6,0.0,0.803,0.0,0.0,2.0,0.0,1.6929,1.8747,5.475
69.0,6,0.0,0.803,0.0,1.0,2.0,0.0,2.2836,1.7082,5.1255
70.0,6,0.0,0.803,0.0,2.0,2.0,0.0,2.1143,2.5875,5.3238
71.0,6,0.0,0.766,0.0,0.0,0.0,1.0,2.01,1.99,5.06
72.0,6,0.0,0.766,0.0,1.0,0.0,1.0,1.6694,1.4117,4.7525
73.0,6,0.0,0.766,0.0,2.0,0.0,1.0,1.5878,1.4434,4.7834
74.0,6,0.0,0.766,0.0,3.0,0.0,1.0,2.0291,2.8552,5.0732
75.0,6,0.0,0.766,0.0,3.0,1.0,1.0,1.7587,2.4721,5.2497
76.0,6,0.0,0.766,0.0,3.0,2.0,1.0,1.7475,2.4776,5.2922
77.0,6,0.0,0.766,0.0,3.0,3.0,1.0,1.6273,2.579,5.3326
78.0,6,0.0,0.846,0.0,0.0,0.0,2.0,2.1,2.04,5.08
79.0,6,0.0,0.846,0.0,1.0,0.0,2.0,2.1027,1.2063,5.4429
80.0,6,0.0,0.846,0.0,1.0,1.0,2.0,2.1793,1.8159,4.9635
81.0,6,0.0,0.846,0.0,1.0,2.0,2.0,2.0645,1.9248,4.8609
82.0,6,1.0,0.605,0.0,0.0,0.0,0.0,1.94,1.97,5.01
83.0,6,1.0,0.605,0.0,1.0,0.0,0.0,2.01,3.2441,5.3631
84.0,6,1.0,0.605,0.0,2.0,0.0,0.0,2.9671,2.6445,5.1539
85.0,6,1.0,0.605,0.0,2.0,1.0,0.0,1.4969,2.6457,5.1591
86.0,6,1.0,0.605,0.0,3.0,1.0,0.0,2.05,2.7607,5.3335
