80,,,,0,668804,True,1,1,2,2.1693,1.8159,5.1135,8,81.8,2813,Curveball
81,,,,0,668804,True,1,2,2,2.0445,1.8948,4.8409,13,87.1,1600,Splitter
82,,,,1,663647,False,0,0,0,1.94,1.92,4.95,11,93.3,2210,Sinker
83,,,,1,663647,False,1,0,0,2.05,3.2341,5.4231,14,84.5,2460,Sweeper
84,,,,1,663647,False,2,0,0,2.9871,2.6545,5.0439,13,92.8,2178,Sinker
85,,,,1,663647,False,2,1,0,1.5169,2.6357,5.1591,11,94.2,2308,Sinker
86,,,,1,663647,False,3,1,0,2.02,2.8307,5.3435,11,94.5,2229,Sinker
87,663647,,,1,642133,True,0,0,0,1.99,2.08,4.94,1,79.6,2580,Curveball
88,663647,,,1,642133,True,1,0,0,1.2886,3.5032,4.5412,13,94.0,2241,Sinker
89,663647,,,1,642133,True,2,0,0,1.97,2.7564,5.1661,11,94.2,2403,Four-Seam Fastball
90,663647,,,1,642133,True,3,0,0,2.0,3.451,5.2706,5,94.3,2417,Four-Seam Fastball
91,663647,,,1,642133,True,3,1,0,1.7331,3.1233,5.4007,4,80.9,2656,Curveball
92,663647,,,1,642133,True,3,2,0,1.5341,3.0232,5.1826,5,80.0,2718,Curveball
93,663647,,,1,642133,True,3,3,0,1.629,2.961,4.9473,2,95.1,2481,Four-Seam Fastball
94,663647,,,1,642133,True,3,4,0,1.7679,2.9627,5.1748,13,86.4,1595,Splitter
95,642133,663647,,1,457705,False,0,0,0,1.98,2.04,4.91,5,83.1,2647,Sweeper
96,642133,663647,,1,457705,False,0,1,0,1.8149,2.7782,4.8335,11,95.8,2347,Sinker
97,642133,663647,,1,457705,False,1,1,0,1.672,3.9215,5.2429,4,93.9,2246,Sinker
98,457705,642133,663647,1,669261,True,0,0,0,2.07,1.96,5.08,2,95.6,2539,Four-Seam Fastball
99,457705,642133,663647,1,669261,True,0,1,0,1.943,3.5951,5.436,7,81.7,2798,Curveball
0,,,,0,670032,True,0,0,0,1.94,2.04,5.09,9,97.0,2435,Four-Seam Fastball
1,,,,0,670032,True,0,1,0,2.6056,2.0325,5.6369,9,96.7,2494,Four-Seam Fastball
2,,,,0,670032,True,0,2,0,2.5737,2.0242,5.6254,2,97.3,2526,Four-Seam Fastball
3,,,,0,670032,True,0,3,0,2.2155,2.6927,5.5798,14,88.6,1612,Splitter
4,,,,0,670032,True,1,3,0,2.614,1.9229,5.4645,14,84.1,2871,Sweeper
5,,,,0,670032,True,1,4,0,2.6047,1.8412,5.3201,9,97.2,2343,Sinker
6,,,,0,670032,True,1,5,0,2.6739,1.8119,5.311,7,88.3,1514,Splitter
7,,,,0,670032,True,1,6,0,2.3549,1.745,5.3218,14,92.4,2538,Cutter
8,,,,0,670032,True,2,6,0,2.3757,1.5902,5.205,11,97.4,2549,Four-Seam Fastball
9,,,,0,670032,True,3,6,0,2.01,1.8837,5.432,11,97.1,2414,Four-Seam Fastball
10,670032,,,0,650391,False,0,0,0,1.97,2.08,5.04,1,95.8,2347,Sinker
11,670032,,,0,650391,False,0,1,0,1.5003,3.1791,5.6376,6,96.5,2450,Four-Seam Fastball
12,670032,,,0,650391,False,0,2,0,2.2824,2.858,5.5945,11,96.3,2400,Four-Seam Fastball
13,,670032,,0,657757,True,0,0,1,1.91,2.02,5.04,2,96.8,2395,Four-Seam Fastball
14,,670032,,0,657757,True,0,1,1,2.224,3.28,5.5354,13,87.3,1662,Splitter
15,,670032,,0,657757,True,1,1,1,2.0666,2.1923,5.2293,3,91.9,2590,Cutter
16,,670032,,0,657757,True,1,2,1,2.3152,2.7653,5.2107,8,81.7,2826,Curveball
17,,,670032,0,683734,False,0,0,2,2.03,2.03,5.06,2,96.1,2556,Four-Seam Fastball
18,,,670032,0,683734,False,0,1,2,2.0522,3.4115,5.5749,2,95.9,2345,Sinker
19,,,670032,0,683734,False,0,2,2,1.8888,3.1721,5.5572,11,96.1,2487,Four-Seam Fastball
20,,,,0,643217,True,0,0,0,1.99,1.95,4.99,14,94.9,2420,Four-Seam Fastball
21,,,,0,643217,True,1,0,0,2.0164,1.0998,5.4355,12,92.1,2564,Cutter
22,,,,0,643217,True,2,0,0,2.735,2.4037,5.4676,14,95.8,2185,Sinker
23,,,,0,643217,True,3,0,0,2.9557,2.0012,5.5576,9,95.4,2455,Four-Seam Fastball
24,,,,0,643217,True,3,1,0,2.7425,2.0893,5.4703,4,95.3,2375,Four-Seam Fastball
25,,,,0,657557,False,0,0,1,1.97,1.99,5.01,14,86.0,2562,Sweeper
26,,,,0,657557,False,1,0,1,3.2237,0.8723,4.9811,5,95.6,2451,Four-Seam Fastball
27,,,,0,657557,False,1,1,1,2.3694,1.9312,5.281,1,94.5,2225,Sinker
28,,,,0,657557,False,1,2,1,1.8925,2.6544,5.3617,11,84.4,2610,Sweeper
29,,,,0,666150,True,0,0,2,2.03,2.04,4.99,6,96.1,2465,Four-Seam Fastball
30,,,,0,666150,True,0,1,2,2.3899,2.4796,5.5649,2,96.0,2394,Four-Seam Fastball
31,,,,0,666150,True,0,2,2,2.2125,3.0062,5.5911,13,81.6,2799,Curveball
32,,,,3,686676,False,0,0,0,2.01,2.06,4.96,3,94.7,2497,Four-Seam Fastball
33,,,,3,686676,False,1,0,0,2.3569,3.3494,5.474,9,95.3,2455,Four-Seam Fastball
34,,,,3,686676,False,2,0,0,2.6305,2.2274,5.5171,13,94.4,2136,Sinker
35,,,,3,686676,False,2,1,0,1.7614,2.17,5.3869,4,94.5,2215,Sinker
36,,,,3,669699,True,0,0,1,1.93,2.08,4.91,1,94.4,2380,Four-Seam Fastball
37,,,,3,669699,True,0,1,1,1.6983,3.0679,5.4866,1,90.8,2435,Cutter
38,,,,3,669699,True,0,2,1,1.6305,3.4005,5.3879,11,95.4,2342,Four-Seam Fastball
39,,,,3,670032,True,0,0,2,2.04,2.05,4.94,2,94.2,2163,Sinker
40,,,,3,650391,False,0,0,0,1.99,2.08,5.01,2,94.3,2147,Sinker
41,,,,3,650391,False,0,1,0,2.233,3.2638,5.3709,14,83.8,2531,Sweeper
42,,,,3,650391,False,0,2,0,2.9748,2.1899,5.1162,14,94.4,2201,Sinker
43,,,,3,650391,False,1,2,0,2.02,2.3971,5.1714,1,94.6,2444,Four-Seam Fastball
44,,,,3,657757,True,0,0,1,1.96,2.09,4.99,13,85.9,1439,Splitter
45,,,,3,657757,True,0,1,1,1.0827,2.6555,5.0153,1,91.2,2517,Cutter
46,,,,3,657757,True,0,2,1,1.371,3.088,5.1396,11,95.0,2386,Four-Seam Fastball
47,,,,3,657757,True,1,2,1,2.04,3.7038,5.3204,11,89.7,2635,Cutter
48,,,,3,657757,True,2,2,1,1.106,3.4409,5.2823,3,89.7,2592,Cutter
49,,,,3,657757,True,2,3,1,1.6873,3.4404,5.2532,1,95.5,2465,Four-Seam Fastball
50,,,,3,683734,False,0,0,2,2.05,2.05,4.95,14,85.5,2654,Sweeper
51,,,,3,683734,False,1,0,2,3.0581,1.6763,4.9922,8,93.7,2189,Sinker
52,,,,3,683734,False,1,1,2,2.3546,1.801,5.2982,12,95.6,2451,Four-Seam Fastball
53,,,,3,683734,False,1,2,2,2.4565,2.7792,5.3121,13,85.7,1457,Splitter
54,,,,3,643217,True,0,0,0,2.01,1.93,4.94,9,94.2,2426,Four-Seam Fastball
55,,,,3,643217,True,0,1,0,2.4602,1.9404,5.4651,13,84.6,1507,Splitter
56,,,,3,643217,True,1,1,0,1.4494,2.3661,5.0351,14,82.4,2651,Curveball
57,,,,3,643217,True,1,2,0,2.0065,1.7342,4.9191,13,85.8,1554,Splitter
58,,,,3,643217,True,2,2,0,1.4992,1.7212,4.9553,11,95.1,2473,Four-Seam Fastball
59,,,,3,643217,True,2,3,0,1.323,2.1938,5.1925,11,93.9,2425,Four-Seam Fastball
60,,,,3,643217,True,3,3,0,1.3349,2.7629,5.2997,1,91.2,2605,Cutter
61,,,,3,657557,False,0,0,1,2.09,1.96,4.97,11,93.8,2212,Sinker
62,657557,,,3,666150,True,0,0,1,2.05,2.09,4.93,12,90.8,2408,Cutter
63,657557,,,3,666150,True,0,1,1,2.4241,3.6532,5.2286,12,92.2,2551,Cutter
64,657557,,,3,666150,True,1,1,1,2.02,3.4879,5.2425,13,86.3,1598,Splitter
65,657557,,,3,666150,True,1,2,1,1.5434,2.9785,5.1455,11,94.4,2439,Four-Seam Fastball
66,657557,,,3,686676,False,0,0,2,2.08,2.06,4.99,5,84.8,2532,Sweeper
67,657557,,,3,686676,False,0,1,2,1.9489,2.9234,4.8917,1,92.6,2242,Sinker
68,,,,5,669699,True,0,0,0,1.91,1.92,4.92,14,80.5,2608,Curveball
69,,,,5,669699,True,1,0,0,3.2216,1.2105,4.7432,2,90.3,2488,Cutter
70,,,,5,670032,True,0,0,1,1.91,2.04,5.06,8,85.1,1482,Splitter
71,,,,5,670032,True,0,1,1,2.1412,2.2131,4.9191,13,83.0,2551,Sweeper
72,,,,5,670032,True,1,1,1,1.9683,1.6554,4.8882,12,89.2,2610,Cutter
73,,,,5,670032,True,2,1,1,2.1497,2.01,4.9171,6,84.8,1579,Splitter
74,,,,5,670032,True,2,2,1,2.2826,2.0687,4.979,12,94.8,2420,Four-Seam Fastball
75,,,,5,670032,True,2,3,1,2.2044,2.7801,5.2326,1,89.1,2589,Cutter
76,,,,5,650391,False,0,0,2,2.1,1.91,5.03,3,95.5,2584,Four-Seam Fastball
77,,,,5,650391,False,0,1,2,2.7828,3.3888,5.5102,3,95.8,2423,Four-Seam Fastball
78,,,,5,650391,False,0,2,2,2.5772,3.4075,5.5518,11,94.0,2382,Four-Seam Fastball
79,,,,5,650391,False,0,3,2,1.8307,3.679,5.4127,13,84.9,1547,Splitter
80,,,,5,650391,False,1,3,2,1.8291,2.7724,5.2626,14,84.9,2573,Sweeper
81,,,,7,657757,True,0,0,0,2.09,2.06,5.01,13,81.1,2555,Curveball
82,,,,7,657757,True,0,1,0,1.4314,1.7778,4.6479,13,84.9,1467,Splitter
83,,,,7,657757,True,1,1,0,1.1102,1.2638,4.7443,11,94.9,2472,Four-Seam Fastball
84,,,,7,657757,True,2,1,0,0.9523,2.3472,5.2099,5,90.3,2504,Cutter
85,,,,7,657757,True,2,2,0,1.3604,2.6422,5.1238,4,89.8,2484,Cutter
86,,,,7,657757,True,2,3,0,1.3835,2.6373,5.2161,11,95.6,2456,Four-Seam Fastball
87,,,,7,657757,True,3,3,0,1.2017,2.7697,5.2032,13,82.0,2815,Curveball
88,657757,,,7,683734,False,0,0,0,2.0,1.96,5.1,2,83.2,2669,Sweeper
89,657757,,,7,683734,False,0,1,0,1.8549,3.0956,4.8392,3,94.8,2257,Sinker
90,657757,,,7,683734,False,0,2,0,2.1505,3.2295,5.1663,2,94.0,2343,Four-Seam Fastball
91,657757,,,7,683734,False,0,3,0,2.0166,3.4696,5.2449,6,83.9,2575,Sweeper
92,657757,,,7,683734,False,0,4,0,2.2204,3.226,5.1168,7,86.5,1594,Splitter
93,657757,,,7,643217,True,0,0,1,1.91,2.04,4.97,11,90.6,2598,Cutter
94,657757,,,7,643217,True,1,0,1,1.8128,3.9802,5.247,2,95.2,2317,Four-Seam Fastball
95,657757,,,7,643217,True,1,1,1,1.9265,3.3767,5.3343,2,95.3,2369,Four-Seam Fastball
96,657757,,,7,643217,True,1,2,1,1.8142,3.3276,5.4115,14,83.6,2611,Sweeper
97,657757,,,7,643217,True,2,2,1,2.4399,2.5878,5.1698,6,83.3,1472,Splitter
98,657757,,,7,643217,True,2,3,1,2.4247,2.541,5.1282,5,95.0,2186,Sinker
99,657757,,,7,643217,True,2,4,1,2.2869,2.5457,5.1263,1,95.0,2359,Four-Seam Fastball
100,657757,,,7,672820,False,0,0,2,1.97,2.06,4.94,4,94.4,2082,Sinker
101,,,,9,666150,True,0,0,0,1.97,2.02,4.94,12,90.9,2529,Cutter
102,,,,9,666150,True,1,0,0,2.04,3.108,5.3343,9,94.6,2379,Four-Seam Fastball
103,,,,9,666150,True,1,1,0,2.458,2.5561,5.4169,3,95.6,2395,Four-Seam Fastball
104,,,,9,666150,True,1,2,0,2.334,2.8104,5.4715,2,95.2,2411,Four-Seam Fastball
105,,,,9,686676,False,0,0,1,1.96,1.97,4.95,4,94.0,2249,Sinker
0,,,,0,666181,True,0,0,0,1.95,2.04,5.02,7,94.1,2330,Four-Seam Fastball
1,,,,0,666181,True,0,1,0,1.5515,2.135,5.3893,2,91.7,2473,Cutter
2,,,,0,666181,True,0,2,0,2.0653,3.0466,5.2768,2,94.7,2368,Four-Seam Fastball
3,,,,0,666181,True,1,2,0,2.0835,3.4745,5.4604,7,85.5,1652,Splitter
4,,,,0,682829,True,0,0,1,2.01,1.91,4.92,6,95.0,2448,Four-Seam Fastball
5,,,,0,682829,True,0,1,1,2.3282,2.8443,5.4813,11,92.2,2507,Cutter
6,,,,0,682829,True,1,1,1,1.9801,2.05,5.3934,13,85.8,1584,Splitter
7,,,,0,682829,True,2,1,1,1.9538,1.8744,5.0815,5,95.4,2429,Four-Seam Fastball
8,,,,0,682829,True,2,2,1,1.9162,2.4781,5.2387,1,95.1,2389,Four-Seam Fastball
9,,,,0,668715,False,0,0,2,1.99,2.1,5.03,6,94.6,2336,Four-Seam Fastball
10,,,,0,668715,False,0,1,2,2.5169,2.4164,5.4982,8,94.5,2266,Sinker
11,,,,0,668715,False,0,2,2,2.0843,2.4087,5.5544,14,85.6,1579,Splitter
12,,,,0,668715,False,0,3,2,2.3125,1.8063,5.1662,14,94.6,2223,Sinker
13,,,,0,687952,False,0,0,0,1.96,2.01,4.92,4,93.3,2143,Sinker
14,,,,0,687952,False,0,1,0,1.2118,2.2852,5.3731,14,82.0,2570,Curveball
15,,,,0,687952,False,1,1,0,1.95,1.0726,4.8776,2,94.1,2137,Sinker
16,,,,0,605361,True,0,0,1,1.92,2.06,4.94,2,90.9,2446,Cutter
17,,,,0,663697,False,0,0,2,1.93,2.01,4.96,2,94.1,2469,Four-Seam Fastball
18,,,,0,663697,False,0,1,2,2.0871,3.2194,5.5293,5,93.3,2193,Sinker
19,,,,4,600869,True,0,0,0,1.91,2.02,4.95,6,93.7,2339,Four-Seam Fastball
20,,,,4,600869,True,0,1,0,2.4974,2.6975,5.4162,12,90.7,2472,Cutter
21,,,,4,600869,True,1,1,0,2.9925,2.7947,5.2506,14,84.6,1482,Splitter
22,,,,4,600869,True,2,1,0,2.9138,1.8852,5.0154,12,93.4,2385,Four-Seam Fastball
23,,,,4,600869,True,3,1,0,2.8306,2.228,5.1268,11,94.1,2407,Four-Seam Fastball
24,600869,,,4,669289,False,0,0,0,2.07,2.06,4.94,2,93.7,2122,Sinker
25,669289,,600869,4,571912,False,0,0,0,1.97,1.99,5.09,11,94.0,2201,Sinker
26,669289,,600869,4,571912,False,1,0,0,2.04,3.5657,5.5235,14,85.2,2476,Sweeper
27,669289,,600869,4,571912,False,2,0,0,1.95,1.5334,5.1844,11,93.9,2407,Four-Seam Fastball
28,669289,,600869,4,571912,False,3,0,0,0.7855,2.4844,5.2511,5,93.5,2418,Four-Seam Fastball
29,669289,,600869,4,571912,False,3,1,0,1.3988,2.5511,5.2285,11,93.5,2199,Sinker
30,669289,,600869,4,571912,False,3,2,0,1.5196,2.9872,5.4272,6,95.2,2407,Four-Seam Fastball
31,669289,,600869,4,666181,True,0,0,1,2.03,1.99,5.08,12,91.5,2517,Cutter
32,669289,,600869,4,666181,True,1,0,1,3.2561,2.9646,5.349,12,91.7,2482,Cutter
33,669289,,600869,4,666181,True,2,0,1,3.3514,2.9522,5.1967,14,81.3,2607,Curveball
34,669289,,600869,4,666181,True,2,1,1,3.22,2.0277,5.0381,1,95.0,2384,Four-Seam Fastball
35,669289,,600869,4,666181,True,2,2,1,2.5743,2.5279,5.0954,8,85.4,1592,Splitter
36,669289,,600869,4,682829,True,0,0,2,2.02,2.04,4.96,4,94.8,2392,Four-Seam Fastball
37,669289,,600869,4,682829,True,0,1,2,1.5179,2.6409,5.4498,8,84.4,1621,Splitter
38,669289,,600869,4,682829,True,0,2,2,1.8149,2.592,5.099,13,85.7,1552,Splitter
39,669289,,600869,4,682829,True,1,2,2,1.2168,2.107,4.9864,6,94.3,2169,Sinker
40,669289,,600869,4,682829,True,1,3,2,1.6944,2.3459,5.2302,4,94.4,2316,Four-Seam Fastball
41,669289,,600869,4,682829,True,1,4,2,1.6525,2.5213,5.299,14,80.6,2597,Curveball
42,669289,,600869,4,682829,True,2,4,2,1.8119,2.1287,5.0918,13,90.7,2492,Cutter
43,669289,,600869,4,682829,True,3,4,2,1.667,2.1699,5.1971,14,85.9,1652,Splitter
44,682829,669289,600869,4,668715,False,0,0,2,1.92,2.09,5.02,14,95.2,2252,Sinker
45,682829,669289,600869,4,668715,False,1,0,2,2.1111,1.527,5.5129,14,83.0,2678,Curveball
46,682829,669289,600869,4,668715,False,2,0,2,1.99,0.6996,4.9828,7,94.6,2245,Sinker
47,682829,669289,600869,4,668715,False,2,1,2,1.7819,1.4047,5.2805,13,94.8,2283,Sinker
48,682829,669289,600869,4,668715,False,2,2,2,1.4759,1.6801,5.4022,9,95.2,2374,Four-Seam Fastball
49,682829,669289,600869,4,668715,False,2,3,2,1.9037,1.848,5.4758,14,84.1,2624,Sweeper
50,682829,669289,600869,4,668715,False,3,3,2,1.96,1.6793,5.313,9,94.8,2277,Sinker
51,682829,669289,600869,4,668715,False,3,4,2,2.1005,1.8144,5.2222,8,85.7,1634,Splitter
52,682829,669289,600869,4,668715,False,3,5,2,1.9536,1.924,5.2548,8,95.8,2402,Four-Seam Fastball
53,,,,4,687952,False,0,0,0,2.02,2.01,5.09,5,93.2,2295,Four-Seam Fastball
54,,,,4,687952,False,0,1,0,2.0521,2.6511,5.3873,12,85.4,2544,Sweeper
55,,,,4,687952,False,1,1,0,3.0288,2.8511,5.1367,14,85.7,1576,Splitter
56,,,,4,687952,False,2,1,0,2.9702,2.1662,4.9302,11,93.0,2151,Sinker
57,,,,4,687952,False,2,2,0,2.2119,2.6774,5.1924,1,94.0,2419,Four-Seam Fastball
58,,,,4,687952,False,2,3,0,1.8979,2.7916,5.2028,12,95.1,2258,Sinker
59,,,,4,687952,False,3,3,0,1.97,2.9062,5.3526,12,94.6,2200,Sinker
60,,,,4,605361,True,0,0,1,1.93,1.95,5.06,8,95.1,2392,Four-Seam Fastball
61,,,,4,605361,True,0,1,1,2.0608,2.3481,5.4071,14,85.8,1545,Splitter
62,,,,4,605361,True,1,1,1,2.3398,1.6853,5.2287,12,91.8,2470,Cutter
63,,,,4,605361,True,2,1,1,2.6469,2.798,5.2025,6,94.8,2374,Four-Seam Fastball
64,,,,4,605361,True,2,2,1,2.5047,2.7687,5.3354,11,90.2,2519,Cutter
65,,,,4,605361,True,3,2,1,1.8541,2.7998,5.3782,5,91.4,2549,Cutter
66,,,,4,663697,False,0,0,2,2.01,2.06,4.98,6,85.3,2520,Sweeper
67,,,,4,663697,False,0,1,2,2.4935,2.5167,4.9906,14,83.5,2612,Sweeper
68,,,,4,663697,False,1,1,2,3.0069,1.9385,4.8913,6,94.2,2478,Four-Seam Fastball
69,,,,4,663697,False,1,2,2,2.7128,2.3087,5.2432,14,94.9,2268,Sinker
70,,,,4,663697,False,2,2,2,2.939,2.2838,5.3661,14,94.3,2203,Sinker
71,,,,4,600869,True,0,0,0,2.0,1.93,5.08,1,91.0,2372,Cutter
72,,,,4,600869,True,0,1,0,1.5879,3.7121,5.2401,9,81.2,2698,Curveball
73,,,,4,600869,True,0,2,0,2.2235,2.7799,4.9625,14,82.3,2695,Curveball
74,,,,4,600869,True,1,2,0,2.5531,1.5856,4.8398,9,89.4,2421,Cutter
75,,,,4,669289,False,0,0,1,1.99,2.01,5.05,14,84.6,2578,Sweeper
76,,,,4,669289,False,1,0,1,2.5573,1.6541,4.9202,1,94.0,2237,Sinker
77,,,,4,669289,False,1,1,1,1.7675,2.6926,5.2024,4,84.6,2608,Sweeper
78,,,,4,571912,False,0,0,2,1.91,2.0,4.92,6,94.9,2423,Four-Seam Fastball
79,,,,4,571912,False,0,1,2,2.5509,2.6529,5.4055,8,81.7,2645,Curveball
80,,,,4,571912,False,0,2,2,2.1943,2.3175,4.9869,3,82.7,2559,Sweeper
81,,,,5,666181,True,0,0,0,2.08,1.99,5.0,11,89.6,2352,Cutter
82,,,,5,666181,True,1,0,0,1.2728,3.9879,5.1492,14,82.1,2454,Curveball
83,,,,5,666181,True,1,1,0,2.3947,2.2156,4.8802,12,89.8,2526,Cutter
84,,,,5,666181,True,2,1,0,2.9145,2.7015,5.0605,3,93.4,2349,Four-Seam Fastball
85,,,,5,666181,True,2,2,0,2.7435,3.1541,5.2038,12,94.0,2261,Four-Seam Fastball
86,,,,5,666181,True,3,2,0,2.9851,3.1639,5.2171,4,94.7,2398,Four-Seam Fastball
87,,,,5,666181,True,3,3,0,2.5465,2.9769,5.2462,14,94.5,2377,Four-Seam Fastball
88,666181,,,5,682829,True,0,0,0,2.05,1.96,5.08,14,81.5,2606,Curveball
89,666181,,,5,682829,True,1,0,0,2.04,0.8131,4.811,11,89.2,2448,Cutter
90,666181,,,5,682829,True,2,0,0,1.1018,2.8188,5.0377,1,94.0,2358,Four-Seam Fastball
91,666181,,,5,682829,True,2,1,0,1.4803,3.0523,5.1706,2,94.4,2398,Four-Seam Fastball
92,,,,5,668715,False,0,0,1,1.93,1.91,5.03,2,95.8,2444,Four-Seam Fastball
93,,,,5,668715,False,0,1,1,1.9012,3.5469,5.4376,14,82.6,2770,Curveball
94,,,,5,668715,False,1,1,1,3.0663,2.0935,5.0189,13,91.7,2182,Sinker
95,,,,5,668715,False,1,2,1,2.466,1.7903,5.0747,3,94.3,2355,Four-Seam Fastball
96,,,,5,668715,False,1,3,1,2.5101,2.4815,5.3792,14,85.3,2635,Sweeper
97,,,,5,668715,False,2,3,1,2.6777,2.312,5.093,5,95.6,2405,Four-Seam Fastball
98,,,,5,668715,False,2,4,1,2.563,2.499,5.1867,14,94.4,2231,Sinker
99,,,,5,668715,False,3,4,1,2.02,2.4775,5.2642,13,93.4,2250,Sinker
100,668715,,,5,687952,False,0,0,1,2.09,1.91,5.07,8,93.1,2240,Sinker
101,668715,,,5,687952,False,1,0,1,1.839,1.8951,5.4415,1,92.9,2270,Sinker
102,668715,,,5,687952,False,1,1,1,1.6481,2.7446,5.3138,8,84.4,1438,Splitter
0,,,,0,694384,True,0,0,0,1.98,1.92,5.03,13,94.1,2376,Four-Seam Fastball
1,,,,0,694384,True,1,0,0,1.3976,1.4394,5.4993,13,95.1,2387,Four-Seam Fastball
2,,,,0,694384,True,2,0,0,2.0,2.0907,5.4678,7,94.6,2222,Four-Seam Fastball
3,,,,0,694384,True,2,1,0,1.3693,1.9924,5.383,4,91.6,2519,Cutter
4,,,,0,694384,True,2,2,0,1.5255,2.381,5.3917,14,90.8,2562,Cutter
5,,,,0,694384,True,3,2,0,2.009,2.0691,5.4407,13,95.3,2311,Four-Seam Fastball
6,,,,0,666176,False,0,0,1,2.0,2.04,5.05,7,95.0,2245,Sinker
7,,,,0,666176,False,0,1,1,1.3672,2.3699,5.4413,11,94.6,2234,Sinker
8,,,,0,666176,False,0,2,1,1.0664,2.9056,5.5459,14,86.3,2500,Sweeper
9,,,,0,666176,False,1,2,1,1.99,2.5501,5.2122,1,95.3,2271,Four-Seam Fastball
10,,,,0,666176,False,1,3,1,1.2178,2.7994,5.2528,11,95.2,2385,Four-Seam Fastball
11,,,,0,666176,False,2,3,1,0.8965,1.96,5.3961,9,86.5,2510,Sweeper
12,,,,0,621493,False,0,0,2,2.03,1.91,4.94,6,93.5,2396,Four-Seam Fastball
13,,,,0,621493,False,0,1,2,2.8464,2.7775,5.3746,9,85.2,2568,Sweeper
14,,,,0,621493,False,1,1,2,2.6566,2.1999,5.0048,11,94.2,2265,Sinker
15,,,,0,621493,False,1,2,2,1.7837,2.6607,5.2749,11,94.6,2245,Four-Seam Fastball
16,,,,0,621493,False,2,2,2,1.7555,3.3193,5.2562,12,94.9,2199,Four-Seam Fastball
17,,,,0,621493,False,3,2,2,2.1476,3.3223,5.3327,14,85.4,2537,Sweeper
18,621493,,,0,650859,True,0,0,2,1.99,1.92,4.96,11,95.0,2389,Four-Seam Fastball
19,621493,,,0,650859,True,0,1,2,1.0595,3.301,5.5713,12,90.8,2452,Cutter
20,621493,,,0,650859,True,0,2,2,2.4487,3.5244,5.2495,14,79.9,2624,Curveball
21,621493,,,0,650859,True,0,3,2,2.6911,2.6373,5.034,1,94.3,2382,Four-Seam Fastball
22,650859,621493,,0,642136,True,0,0,2,1.91,1.95,4.98,1,95.3,2320,Four-Seam Fastball
23,650859,621493,,0,642136,True,0,1,2,1.5729,3.5251,5.4587,11,94.2,2164,Four-Seam Fastball
24,650859,621493,,0,642136,True,0,2,2,1.5528,3.7075,5.5363,11,95.0,2248,Four-Seam Fastball
25,650859,621493,,0,642136,True,1,2,2,1.7582,3.8791,5.4988,11,95.1,2307,Four-Seam Fastball
26,650859,621493,,0,642136,True,2,2,2,1.7265,3.9114,5.5861,1,95.2,2181,Four-Seam Fastball
27,,,,2,607680,False,0,0,0,1.91,1.93,4.95,5,93.3,2299,Four-Seam Fastball
28,,,,2,607680,False,0,1,0,1.9241,2.7299,5.4731,4,92.9,2036,Sinker
29,,,,2,607680,False,0,2,0,1.6921,2.7406,5.3176,14,84.0,2497,Sweeper
30,,,,2,607680,False,1,2,0,2.3362,2.3681,5.0966,9,84.7,2506,Sweeper
31,,,,2,666160,True,0,0,1,2.03,1.91,4.98,13,94.4,2347,Four-Seam Fastball
32,,,,2,666160,True,0,1,1,1.0983,2.3767,5.5266,12,94.4,2219,Four-Seam Fastball
33,,,,2,666160,True,1,1,1,2.0527,3.2183,5.5266,11,90.7,2443,Cutter
34,,,,2,666160,True,2,1,1,1.8731,1.99,5.3597,13,82.2,2573,Curveball
35,,,,2,666160,True,2,2,1,1.7925,2.3761,5.1904,11,93.9,2292,Four-Seam Fastball
36,,,,2,666160,True,3,2,1,1.5629,1.99,5.1862,5,93.4,2338,Four-Seam Fastball
37,,,,2,501303,True,0,0,2,1.98,1.91,5.07,1,95.7,2388,Four-Seam Fastball
38,,,,2,501303,True,0,1,2,1.3019,3.3865,5.5818,11,94.3,2312,Four-Seam Fastball
39,,,,2,501303,True,0,2,2,1.5383,3.6463,5.5278,3,94.5,2300,Four-Seam Fastball
40,,,,2,501303,True,0,3,2,2.0789,3.6247,5.4601,9,80.8,2691,Curveball
41,,,,2,501303,True,0,4,2,2.1727,3.121,5.1703,14,89.3,2453,Cutter
42,,,,2,501303,True,1,4,2,2.5615,2.3564,5.1841,12,95.4,2229,Four-Seam Fastball
43,,,,1,687263,False,0,0,2,1.93,2.02,4.99,11,95.8,2302,Four-Seam Fastball
44,,,,1,687263,False,1,0,2,0.5126,2.9349,5.4876,9,84.5,2458,Sweeper
45,,687263,,1,694384,True,0,0,2,2.06,1.92,4.95,12,92.0,2503,Cutter
46,,687263,,1,694384,True,1,0,2,3.1922,3.3916,5.2879,13,81.2,2624,Curveball
47,,687263,,1,694384,True,2,0,2,1.7238,2.2875,4.8517,12,90.3,2505,Cutter
48,,687263,,1,694384,True,2,1,2,2.4297,2.8141,5.0707,6,94.9,2307,Four-Seam Fastball
49,,,,1,666176,False,0,0,0,2.0,1.93,4.98,9,84.4,2357,Sweeper
50,,,,1,666176,False,0,1,0,2.7049,1.8431,4.7886,13,94.3,2220,Sinker
51,,,,1,666176,False,0,2,0,1.6096,2.6205,5.1901,14,84.6,2587,Sweeper
52,,,,1,666176,False,1,2,0,1.98,1.9985,5.0451,9,84.9,2537,Sweeper
53,,,,1,666176,False,2,2,0,2.193,1.9363,4.9981,14,94.9,2231,Sinker
